Provincia,Localidad,Poblacion,ADSL,CABLEMODEM,DIALUP,FIBRAOPTICA,SATELITAL,WIRELESS,TELEFONIAFIJA,3G,4G,Latitud,Longitud
SAN LUIS,Las Rosas,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,-32.602006,-65.05370603
SANTA FE,Álvarez,5417,SI,SI,NO,SI,NO,NO,SI,SI,SI,-33.1306253585247,-60.8039626859935
SANTA FE,Alvear,2402,SI,NO,NO,SI,NO,SI,NO,NO,SI,-33.0614584695641,-60.6159765613734
SANTA FE,Arbilla,427,NO,NO,NO,NO,NO,NO,NO,NO,NO,-33.0919516648506,-60.6993159324653
SANTA FE,Arminda,288,NO,SI,NO,NO,NO,NO,SI,NO,NO,-33.2658615254501,-60.9669188397385
SANTA FE,Arroyo Seco,20620,SI,SI,NO,SI,NO,SI,SI,SI,SI,-33.1560225761175,-60.5101308080247
SANTA FE,Carmen del Sauce,531,NO,NO,NO,SI,NO,SI,NO,NO,SI,-33.2376879120566,-60.8118679160701
SANTA FE,Coronel Bogado,2204,SI,NO,NO,SI,NO,NO,SI,NO,SI,-33.3175115859048,-60.6036347878573
SANTA FE,Coronel Rodolfo S. Domínguez,796,NO,SI,NO,NO,NO,NO,SI,SI,SI,-33.1854760061025,-60.7228633313771
SANTA FE,Cuatro Esquinas,174,NO,NO,NO,SI,NO,NO,NO,NO,NO,-33.2466228889596,-60.7649740219949
SANTA FE,El Caramelo,155,SI,SI,NO,NO,NO,NO,SI,NO,NO,-33.1288733975401,-60.7130394393533
SANTA FE,Fighiera,4034,SI,NO,NO,NO,NO,NO,SI,SI,SI,-33.1950187794417,-60.4706038463519
SANTA FE,Funes,23281,SI,SI,NO,SI,SI,SI,SI,SI,SI,-32.922782783063,-60.8121802825957
SANTA FE,General Lagos,3419,SI,NO,NO,NO,NO,SI,SI,SI,SI,-33.1121588884353,-60.5665737837063
SANTA FE,Granadero Baigorria,36994,SI,SI,NO,SI,NO,SI,NO,SI,SI,-32.8613641656775,-60.7062159770827
SANTA FE,Ibarlucea,3698,NO,SI,NO,SI,NO,SI,SI,SI,SI,-32.8512561304404,-60.7884936646076
SANTA FE,Kilómetro 101,36,NO,NO,NO,NO,NO,NO,NO,SI,SI,-33.060584803082,-60.6856440118334
SANTA FE,Los Muchachos - La Alborada,129,NO,NO,NO,NO,NO,NO,NO,NO,NO,-33.0915734104105,-60.7354254261055
SANTA FE,Monte Flores,166,NO,NO,NO,NO,NO,NO,NO,SI,SI,-33.0800073993365,-60.6355226681116
SANTA FE,Pérez,26448,SI,NO,NO,SI,SI,SI,SI,SI,SI,-32.99881116903,-60.7721592101064
SANTA FE,Piñero (Est. Erasto),1146,NO,SI,NO,SI,NO,SI,NO,NO,SI,-33.1112071010784,-60.7964961630631
SANTA FE,Pueblo Esther,6789,SI,NO,NO,NO,SI,SI,SI,SI,SI,-33.0730969403696,-60.5789195429283
SANTA FE,Pueblo Muñoz (Est. Bernard),497,NO,SI,NO,NO,NO,NO,SI,NO,SI,-33.1744833504332,-60.8971398400989
SANTA FE,Pueblo Uranga,856,SI,NO,NO,NO,NO,SI,SI,NO,SI,-33.2645299958204,-60.7083345859989
SANTA FE,Puerto Arroyo Seco,413,NO,NO,NO,NO,NO,NO,NO,NO,SI,-33.1315113496399,-60.5078884705177
SANTA FE,San Guillermo,6747,SI,SI,NO,SI,NO,SI,SI,SI,SI,-30.3602098529676,-61.9178272634037
SANTA FE,Santurce,32,NO,NO,NO,NO,NO,SI,NO,NO,NO,-30.1866452738191,-61.178528021881
SANTA FE,Soledad,1083,NO,NO,NO,NO,NO,SI,SI,NO,SI,-30.6225538384456,-60.9166112630514
SANTA FE,Suardi,6080,NO,NO,NO,SI,NO,NO,SI,SI,SI,-30.5361453460922,-61.9616805839765
SANTA FE,Villa Saralegui,513,NO,NO,NO,NO,NO,SI,NO,SI,SI,-30.5427027882285,-60.7477102618236
SANTA FE,Villa Trinidad,2606,NO,NO,NO,NO,NO,NO,SI,SI,SI,-30.2176460355738,-61.877568026694
SANTA FE,Alejandra,2962,NO,NO,NO,NO,SI,SI,SI,NO,SI,-29.9103566747475,-59.8281612200693
SANTA FE,Cacique Ariacaiquín,142,NO,NO,NO,NO,NO,SI,SI,NO,SI,-30.6581364074941,-60.2307356488107
SANTA FE,Colonia Durán,183,NO,NO,NO,NO,SI,NO,NO,NO,NO,-29.5607537201086,-59.9270693537131
SANTA FE,La Brava,329,NO,NO,NO,NO,NO,SI,NO,NO,SI,-30.4477825105448,-60.1409356882605
SANTA FE,Romang,7755,NO,SI,NO,SI,NO,SI,SI,SI,SI,-29.5018294527814,-59.7485934535059
SANTA FE,San Javier,13604,NO,SI,NO,SI,NO,SI,SI,SI,SI,-30.5822068409869,-59.9313985183809
SANTA FE,Arocena,1608,NO,SI,NO,NO,NO,NO,NO,SI,SI,-32.0800271942926,-60.9770049639573
SANTA FE,Balneario Monje,391,NO,NO,NO,NO,NO,NO,NO,NO,NO,-32.3349560866515,-60.8760522539552
LA RIOJA,Amaná,148,SI,NO,NO,NO,NO,SI,NO,NO,NO,-30.0611119791655,-67.5084950612514
LA RIOJA,Patquía,1808,SI,NO,NO,SI,NO,SI,SI,SI,SI,-30.0522114405959,-66.8915886798437
LA RIOJA,Chepes,11039,SI,SI,NO,SI,SI,SI,SI,NO,SI,-31.3506186314416,-66.6046417930744
LA RIOJA,Desiderio Tello,733,NO,NO,NO,NO,NO,SI,SI,NO,SI,-31.2240295500516,-66.3334915975105
LA RIOJA,ALPASINCHE,0,NO,NO,NO,SI,NO,SI,NO,NO,SI,-28.3536422425472,-67.080433367311
LA RIOJA,Amuschina,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,-28.5555816291232,-67.1592836516078
LA RIOJA,Andolucas,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,-28.5555816291232,-67.1592836516078
LA RIOJA,Chaupihuasi,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,-28.3536422425472,-67.080433367311
LA RIOJA,Cuipan,0,NO,NO,NO,NO,NO,NO,NO,NO,SI,-28.4517974906601,-67.1178978512143
LA RIOJA,Las Talas,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,-28.4517974906601,-67.1178978512143
LA RIOJA,Los Robles,0,NO,NO,NO,NO,SI,NO,NO,NO,NO,-28.4517974906601,-67.1178978512143
LA RIOJA,Salicas,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,-28.407625810512,-67.0961546311905
LA RIOJA,Salicas - San Blas,3918,NO,NO,NO,NO,NO,SI,SI,NO,NO,-28.4076258105119,-67.0961546311904
LA RIOJA,San Blas,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,-28.407625810512,-67.0961546311905
LA RIOJA,Shaqui,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,-28.4812201375784,-67.128235105005
LA RIOJA,Suriyaco,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,-28.5555816291232,-67.1592836516078
LA RIOJA,Tuyubil,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,-28.5555816291232,-67.1592836516078
LA RIOJA,Villa Sanagasta,0,NO,NO,NO,NO,NO,NO,NO,SI,SI,-29.3064491456943,-67.0414097362521
LA RIOJA,Villa Sanagasta,2275,NO,SI,NO,SI,SI,SI,SI,SI,SI,-29.3064491456943,-67.0414097362521
LA RIOJA,Jagüé,230,NO,NO,NO,NO,NO,SI,NO,NO,NO,-28.6604900543905,-68.3668741365882
LA RIOJA,Villa San José de Vinchina,2401,NO,NO,NO,SI,NO,SI,SI,NO,SI,-28.7797111463416,-68.2060368408699
MENDOZA,Mendoza,114893,SI,SI,SI,SI,SI,SI,SI,SI,SI,-32.8774938474965,-68.852787067524
MENDOZA,Bowen,4939,NO,SI,SI,NO,NO,SI,SI,SI,SI,-35.0009124317209,-67.5161818289008
MENDOZA,Carmensa,941,NO,NO,NO,NO,NO,SI,SI,NO,SI,-35.1449057898791,-67.662955044003
MENDOZA,General Alvear,29909,SI,SI,SI,SI,NO,SI,SI,SI,SI,-34.9804694766564,-67.7009950828176
MENDOZA,Los Compartos,439,NO,NO,NO,NO,NO,NO,NO,SI,SI,-34.9792604557582,-67.6590893207424
MENDOZA,Gobernador Benegas,0,NO,NO,NO,SI,NO,NO,NO,SI,SI,-32.9443750737376,-68.8651880637399
MENDOZA,Godoy Cruz,191299,SI,SI,SI,SI,SI,SI,SI,SI,SI,-32.9215283150576,-68.8549231831208
MENDOZA,LAS TORTUGAS,0,NO,NO,NO,SI,NO,NO,NO,SI,SI,-32.9453107154249,-68.8411734730396
MENDOZA,Presidente Sarmiento,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,-32.9171352448748,-68.9190971058586
SAN LUIS,La Bajada,91,NO,NO,NO,NO,NO,SI,NO,NO,NO,-33.157161301266,-66.0131877714641
BUENOS AIRES,Cura Malal,95,NO,NO,NO,NO,NO,NO,NO,NO,NO,-37.4843018699441,-62.10361959864
BUENOS AIRES,D'Orbigny,20,NO,NO,NO,NO,NO,NO,NO,NO,NO,-37.6772293087783,-61.7052608546557
BUENOS AIRES,Huanguelén,5020,NO,NO,NO,SI,NO,SI,SI,SI,SI,-37.0622288209544,-61.9297529087938
BUENOS AIRES,Pasman,165,NO,NO,NO,NO,NO,SI,NO,NO,NO,-37.2234351404125,-62.1602259170472
BUENOS AIRES,San José,2234,NO,SI,NO,SI,NO,SI,NO,NO,SI,-37.5077480260109,-61.9211473085303
BUENOS AIRES,Santa María,1832,NO,SI,NO,SI,NO,SI,SI,NO,SI,-37.5565856774998,-61.872634363442
BUENOS AIRES,Santa Trinidad,1474,NO,SI,NO,SI,NO,SI,SI,SI,SI,-37.4891036510029,-61.9252761219778
BUENOS AIRES,Villa La Arcadia,434,NO,SI,NO,NO,NO,NO,NO,NO,NO,-38.1345025284944,-61.7885553500206
BUENOS AIRES,Andant,42,NO,NO,NO,NO,NO,NO,NO,NO,NO,-36.5584907531738,-62.1372261047363
BUENOS AIRES,Arboledas,632,NO,NO,NO,NO,NO,NO,SI,NO,SI,-36.8827708539235,-61.4878179060517
BUENOS AIRES,Daireaux,12122,SI,NO,NO,NO,SI,SI,SI,SI,SI,-36.6001749213746,-61.7450132654369
BUENOS AIRES,La Larga,53,NO,NO,NO,NO,NO,NO,NO,NO,NO,-36.706298828126,-61.9231071472267
BUENOS AIRES,La Manuela,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,-36.7451930590319,-62.0699673803373
BUENOS AIRES,Salazar,1924,NO,NO,NO,NO,NO,SI,SI,SI,SI,-36.307117163487,-62.2003365899
BUENOS AIRES,Dolores,25940,SI,SI,SI,SI,NO,SI,SI,SI,SI,-36.3161215739926,-57.6752657333964
BUENOS AIRES,Sevigne,286,NO,NO,NO,NO,NO,SI,NO,SI,SI,-36.2067284269712,-57.7413707296745
SAN LUIS,La Florida,297,NO,NO,NO,NO,NO,SI,NO,NO,NO,-33.1167587248711,-66.0020090018267
SAN LUIS,La Petra,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,-33.2506814309201,-65.9968368448597
SAN LUIS,La Toma,7374,SI,NO,NO,NO,NO,SI,NO,SI,SI,-33.0544376204479,-65.62269821015
SAN LUIS,La Totora,0,NO,NO,NO,NO,NO,NO,NO,SI,SI,-33.1502423833397,-65.7245723822157
SAN LUIS,Las Barranquitas,0,NO,NO,NO,NO,NO,NO,NO,SI,NO,-33.16844847,-66.06146551
SAN LUIS,Las Pircas,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,-33.0768050699044,-66.1099086074017
SAN LUIS,Loma Alta,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,-32.9616958338113,-65.9538726828963
SAN LUIS,Marmol Verde,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,-32.944380406095,-65.8792040325979
SAN LUIS,Pampa Del Tamboreo,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,-33.0601810256268,-65.9849396635213
SAN LUIS,Paso Del Rey,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,-32.944943420996,-66.0040313669643
SAN LUIS,Río Grande,155,NO,NO,NO,NO,NO,SI,NO,NO,NO,-33.0485046022503,-66.0717543089664
SAN LUIS,Riocito,83,NO,NO,NO,NO,NO,NO,NO,NO,NO,-33.0964304439761,-65.990838382791
SAN LUIS,Saladillo,275,NO,NO,NO,NO,NO,SI,NO,SI,SI,-33.2005664915694,-65.8531363375249
SAN LUIS,Valle De Pancanta,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,-32.89747705,-66.11113332
SAN LUIS,5Ta Brigada,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,-33.7239942428561,-65.3810379035533
SAN LUIS,Caldenadas,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,-33.7828408,-65.72200942
SAN LUIS,Colonia Don Antonio,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,-33.3245101084583,-65.2023655210938
SAN LUIS,Coronel Alzogaray,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,-33.4478977099803,-65.5540435925998
SAN LUIS,Country Club Los Caldenes,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,-33.7036125779234,-65.3290340917624
SAN LUIS,Dique Vulpiani,0,NO,NO,NO,NO,NO,NO,NO,SI,SI,-33.6615469909619,-65.5357268932931
SAN LUIS,Juan Jorba,201,NO,NO,NO,NO,NO,SI,SI,NO,SI,-33.6132806299836,-65.2717502963014
SAN LUIS,Juan Llerena,272,NO,NO,NO,NO,NO,SI,SI,NO,NO,-33.2811132563767,-65.6145766804084
SAN LUIS,Justo Daract,10135,SI,SI,SI,NO,NO,SI,SI,SI,SI,-33.8585834476817,-65.1870408754728
SAN LUIS,La Angelina,0,NO,NO,NO,NO,NO,SI,NO,NO,NO,-34.36107586,-65.32806491
BUENOS AIRES,Open Door (Est. Dr. Domingo Cabred),0,SI,NO,SI,NO,NO,SI,SI,SI,SI,-34.4890162386569,-59.0617361279716
BUENOS AIRES,Torres,2664,SI,NO,NO,NO,NO,SI,SI,SI,SI,-34.4318215080317,-59.1287739002816
BUENOS AIRES,Atalaya,720,NO,NO,NO,SI,NO,NO,SI,NO,NO,-35.0240363457416,-57.5340253600961
BUENOS AIRES,General Mansilla (Est. Bartolomé Bavio),2022,NO,SI,NO,SI,NO,NO,SI,NO,SI,-35.0816834306862,-57.7469762592144
BUENOS AIRES,Los Naranjos,115,NO,NO,NO,SI,NO,NO,NO,NO,NO,-34.99655185849,-57.7036642458572
BUENOS AIRES,Magdalena,11093,SI,SI,NO,SI,NO,SI,SI,SI,SI,-35.0806853032506,-57.5172585839912
BUENOS AIRES,Roberto J. Payró,65,NO,NO,NO,NO,NO,SI,NO,NO,NO,-35.1799267057869,-57.651986019808
BUENOS AIRES,Vieytes,287,NO,NO,NO,SI,NO,SI,SI,NO,NO,-35.269568396303,-57.5757117447539
BUENOS AIRES,Las Armas,365,SI,NO,NO,NO,NO,SI,SI,SI,SI,-37.0860540989,-57.8285752273883
BUENOS AIRES,Maipú,8883,SI,NO,SI,NO,NO,SI,SI,SI,SI,-36.8648514645038,-57.8829166198472
BUENOS AIRES,Santo Domingo,95,NO,NO,NO,NO,NO,NO,SI,NO,SI,-36.7137597811284,-57.5860126519926
BUENOS AIRES,Area De Promocion El Triángulo,2877,SI,NO,NO,SI,NO,NO,NO,SI,SI,-34.4544550576034,-58.7062417407487
ENTRE RIOS,Sauce Pinto,107,NO,NO,NO,NO,NO,NO,SI,NO,NO,-31.8442990730164,-60.3747483050584
SAN LUIS,La Esquina,0,NO,NO,NO,NO,NO,NO,NO,SI,SI,-33.1414847646299,-65.3746164457243
BUENOS AIRES,Dique Nº 1,0,NO,NO,NO,NO,NO,NO,NO,SI,SI,-34.8758485548313,-57.9336298993983
BUENOS AIRES,Ensenada,56463,SI,SI,SI,SI,NO,SI,SI,SI,SI,-34.8679770208454,-57.9214379246659
BUENOS AIRES,Isla Santiago (Oeste),0,NO,NO,NO,NO,NO,NO,NO,NO,SI,-34.8370461990756,-57.8999620408998
BUENOS AIRES,Punta Lara,0,NO,NO,NO,NO,NO,NO,NO,SI,SI,-34.8346689394776,-58.0010481870988
BUENOS AIRES,Villa Catela,0,NO,NO,NO,NO,NO,SI,NO,SI,SI,-34.884600148052,-57.9511290255284
BUENOS AIRES,Belen de Escobar,64544,SI,SI,NO,SI,SI,SI,SI,SI,SI,-34.3516704130246,-58.7832526742638
BUENOS AIRES,El cazador,4722,NO,SI,NO,NO,NO,NO,SI,SI,SI,-34.3034904902207,-58.7811274560113
BUENOS AIRES,Garín,70042,SI,SI,NO,SI,NO,SI,SI,SI,SI,-34.428785229178,-58.7361732596546
FORMOSA,Mariano Boedo,373,NO,NO,NO,NO,NO,SI,NO,NO,NO,-26.1106357408727,-58.4884270518243
SAN LUIS,La Punilla,192,NO,NO,NO,NO,NO,SI,SI,NO,NO,-33.1429537099622,-65.0861306811866
BUENOS AIRES,Grand Bourg,94441,SI,SI,NO,SI,NO,NO,SI,SI,SI,-34.4869935800875,-58.7286750953502
BUENOS AIRES,Ingeniero Adolfo Sourdeaux,28780,SI,SI,NO,SI,NO,SI,SI,SI,SI,-34.5004325972609,-58.6618050648717
BUENOS AIRES,Ingeniero Pablo Nogués,42663,SI,SI,SI,SI,NO,SI,SI,SI,SI,-34.4790933125467,-58.6989741628196
BUENOS AIRES,Los Polvorines,59169,SI,SI,SI,SI,SI,SI,SI,SI,SI,-34.5078746726212,-58.7013439131882
BUENOS AIRES,Malvinas Argentinas,408,NO,SI,NO,SI,SI,SI,NO,NO,NO,-34.5078746726212,-58.7013439131882
BUENOS AIRES,Tortuguitas,45901,SI,SI,NO,SI,NO,SI,SI,SI,SI,-34.4746661471823,-58.7513344097631
BUENOS AIRES,Villa De Mayo,48136,SI,SI,SI,SI,NO,SI,SI,SI,SI,-34.5061507591135,-58.6793063506777
BUENOS AIRES,Atlantida,0,NO,NO,NO,NO,NO,NO,NO,SI,SI,-37.8505519250944,-57.5134595632837
BUENOS AIRES,Rincón de Milberg,34588,SI,SI,NO,SI,NO,SI,SI,SI,SI,-34.4097532043357,-58.6304827023614
BUENOS AIRES,Tigre,38954,SI,SI,SI,SI,SI,SI,SI,SI,SI,-34.4266925110065,-58.5779717541318
BUENOS AIRES,General Conesa,1302,SI,SI,NO,NO,NO,SI,SI,SI,SI,-36.5208587437818,-57.3249371025508
BUENOS AIRES,Villa Roch,0,NO,NO,NO,NO,NO,SI,NO,SI,SI,-36.4735206430311,-57.3384090004103
BUENOS AIRES,Chasicó,203,NO,NO,NO,NO,NO,NO,SI,NO,NO,-38.3352258409739,-62.6424099899733
BUENOS AIRES,Saldungaray,1351,NO,NO,NO,SI,NO,NO,SI,SI,SI,-38.2028131038038,-61.7678925154653
BUENOS AIRES,Sierra de la Ventana,2165,NO,SI,NO,SI,NO,NO,SI,SI,SI,-38.1366716139365,-61.7956860399239
BUENOS AIRES,Tornquist,6473,SI,SI,NO,SI,NO,NO,SI,SI,SI,-38.0989983131157,-62.2218091270044
BUENOS AIRES,Tres Picos,82,NO,NO,NO,NO,NO,NO,NO,NO,SI,-38.2867749310339,-62.2073117423093
BUENOS AIRES,Villa Serrana La Gruta,52,NO,SI,NO,NO,NO,NO,NO,NO,NO,-38.0568266332177,-62.0782618310425
BUENOS AIRES,Villa Ventana,609,SI,NO,NO,NO,NO,NO,SI,NO,SI,-38.0795765714478,-61.9311383483155
CABA,VILLA LUGANO,126374,SI,SI,SI,SI,SI,SI,SI,SI,SI,-34.6749935792889,-58.4761629844706
CORDOBA,Coronel Baigorria,1456,NO,NO,NO,NO,NO,SI,NO,SI,SI,-32.8495478948519,-64.3598591374051
CORDOBA,Coronel Moldes,9005,SI,NO,NO,NO,NO,NO,SI,SI,SI,-33.6230868735031,-64.5971033510391
CORDOBA,Elena,2985,SI,NO,NO,SI,NO,SI,SI,SI,SI,-32.5720684109952,-64.3929518423935
CORDOBA,La Carolina,165,SI,NO,NO,NO,SI,SI,SI,SI,NO,-33.1868433713045,-64.7251129655857
CORDOBA,La Cautiva,969,NO,NO,NO,NO,NO,NO,SI,NO,SI,-33.97859138783,-64.0842989461185
CORDOBA,La Gilda,101,NO,NO,NO,NO,NO,NO,NO,NO,NO,-33.2082959166527,-64.2584448995097
CABA,NUÑEZ,51949,SI,SI,SI,SI,SI,SI,SI,SI,SI,-34.5437376606688,-58.4628575470422
ENTRE RIOS,Colonia Avellaneda,2970,SI,NO,NO,NO,NO,SI,SI,SI,SI,-31.7680690511493,-60.4050220629258
ENTRE RIOS,Colonia Crespo,69,NO,NO,NO,NO,NO,NO,NO,NO,NO,-31.6777727008412,-60.2436880885317
ENTRE RIOS,Colonia Merou,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,-31.9005080706,-60.3016846563
ENTRE RIOS,Crespo,19536,SI,SI,NO,SI,NO,SI,SI,SI,SI,-32.0346491846505,-60.3107514290928
ENTRE RIOS,Crucesitas Séptima Sección,82,NO,NO,NO,NO,NO,SI,NO,NO,NO,-31.38833,-60.0167
ENTRE RIOS,El Palenque,155,NO,NO,NO,NO,NO,SI,SI,NO,SI,-31.6625748086746,-60.1751144821058
ENTRE RIOS,El Pingo,766,NO,NO,NO,NO,NO,SI,SI,SI,SI,-31.5838497016925,-59.8938069366259
ENTRE RIOS,El Ramblón,0,NO,NO,NO,NO,NO,NO,NO,NO,SI,-31.8480473768248,-60.0927487719843
CORDOBA,Las Acequias,2201,SI,NO,NO,NO,NO,NO,SI,SI,SI,-33.2822486969948,-63.9758763865889
CORDOBA,Las Albahacas,287,SI,NO,NO,NO,NO,NO,SI,NO,SI,-32.8924933762193,-64.8435915248656
CORDOBA,Las Higueras,6038,SI,SI,NO,SI,NO,NO,SI,SI,SI,-33.0892422210207,-64.2868227686533
CORDOBA,Las Peñas,145,SI,NO,NO,NO,NO,SI,SI,SI,SI,-32.5348511864127,-64.1052291964295
CORDOBA,Las Vertientes,766,SI,NO,NO,SI,NO,NO,SI,SI,SI,-33.2839463852241,-64.5781462257606
CORDOBA,Malena,368,SI,NO,NO,NO,NO,NO,SI,NO,SI,-33.4893410861497,-64.4320008051115
CORDOBA,Monte de los Gauchos,675,NO,NO,NO,NO,NO,NO,SI,NO,SI,-33.636887956776,-63.8900068799972
CORDOBA,Paso del Durazno,32,NO,NO,NO,NO,NO,NO,NO,NO,SI,-33.170068435327,-64.049630767807
CORDOBA,Río Cuarto,157010,SI,SI,SI,SI,SI,SI,SI,SI,SI,-33.1242631220064,-64.3487377033754
CORDOBA,Sampacho,7716,SI,NO,NO,SI,NO,SI,SI,SI,SI,-33.3845382952352,-64.7219849539761
CORDOBA,San Basilio,3160,NO,NO,NO,SI,SI,NO,SI,SI,SI,-33.4978542515606,-64.3151828240087
FORMOSA,Fortín Cabo 1º Lugones,1351,NO,NO,NO,NO,NO,SI,NO,NO,SI,-24.2854864616665,-59.8282499173384
ENTRE RIOS,El Ramblón,0,NO,NO,NO,NO,NO,SI,NO,NO,SI,-31.8480473768248,-60.0927487719843
ENTRE RIOS,Hasenkamp,4805,NO,SI,NO,SI,SI,SI,SI,SI,SI,-31.5133052410614,-59.83696962349
ENTRE RIOS,Hernandarias,5373,NO,SI,NO,NO,NO,SI,SI,SI,SI,-31.2324500702019,-59.9872576438234
ENTRE RIOS,La Picada,564,SI,NO,NO,SI,NO,NO,SI,SI,SI,-31.7267100818149,-60.2971793004448
ENTRE RIOS,Las Tunas,101,NO,NO,NO,NO,NO,SI,NO,NO,NO,-31.8706095724666,-59.7324361083485
ENTRE RIOS,María Grande,7557,NO,SI,SI,SI,NO,SI,SI,SI,SI,-31.6660715037636,-59.9044379252459
ENTRE RIOS,Oro Verde,4116,SI,NO,NO,NO,NO,SI,SI,SI,SI,-31.8257355466309,-60.5182728163031
ENTRE RIOS,Paraná,247139,SI,SI,SI,SI,SI,SI,SI,SI,SI,-31.7415676426411,-60.5284145917589
ENTRE RIOS,Pueblo Bellocq (Est. Las Garzas),282,NO,NO,NO,NO,NO,NO,SI,NO,NO,-31.4287140394702,-59.7457885927193
ENTRE RIOS,Pueblo Brugo,802,NO,NO,NO,NO,NO,SI,SI,SI,SI,-31.3883015926493,-60.0938334043815
ENTRE RIOS,Pueblo General San Martín,296,NO,NO,NO,NO,NO,NO,NO,NO,SI,-31.4636064114686,-60.1679618601982
ENTRE RIOS,Pueblo Moreno,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,-31.5884913847857,-60.0648929343735
ENTRE RIOS,San Benito,9105,SI,SI,NO,NO,NO,SI,SI,SI,SI,-31.7815218098022,-60.4419739913356
CABA,AGRONOMIA,13912,SI,SI,SI,SI,SI,SI,SI,SI,SI,-34.5929442472726,-58.4886714155361
CORDOBA,Santa Catalina (Est. Holmberg),3860,SI,NO,NO,SI,NO,SI,SI,SI,SI,-33.2059384521037,-64.4348164483493
CORDOBA,Suco,292,NO,NO,NO,NO,NO,NO,SI,SI,SI,-33.4394729739475,-64.8316610855999
CORDOBA,Tosquitas,414,NO,NO,NO,NO,NO,NO,SI,SI,SI,-33.8188248224493,-64.4569327410668
CORDOBA,Vicuña Mackenna,10021,SI,SI,NO,SI,SI,NO,SI,SI,SI,-33.917235746816,-64.3902222715013
CORDOBA,Villa El Chacay,81,NO,NO,NO,NO,NO,NO,SI,NO,SI,-32.893726660666,-64.8675140784316
CORDOBA,Villa Santa Eugenia,126,NO,NO,NO,NO,NO,NO,NO,NO,NO,-32.6651066386532,-64.741501810378
CORDOBA,Washington,608,NO,NO,NO,NO,NO,SI,SI,SI,SI,-33.8733676407196,-64.6886182213475
CORDOBA,Atahona,88,NO,NO,NO,NO,NO,NO,SI,NO,NO,-30.9035316228673,-63.7055651181425
CORDOBA,Cañada de Machado,178,NO,NO,NO,NO,NO,SI,NO,NO,NO,-31.4289242714312,-63.5870264507761
CORDOBA,Capilla de los Remedios,797,NO,NO,NO,NO,NO,NO,SI,SI,SI,-31.4302065756542,-63.8321496909141
CORDOBA,Chalacea,179,NO,NO,NO,NO,NO,NO,SI,NO,NO,-30.7545707267715,-63.5682265940856
CORDOBA,Colonia Las Cuatro Esquinas,107,NO,NO,NO,NO,NO,NO,SI,NO,NO,-31.1735851610445,-63.3375921895433
CORDOBA,Diego de Rojas,509,NO,NO,NO,SI,NO,NO,SI,NO,SI,-31.0286404171341,-63.3402795519709
CORDOBA,El Alcalde (Est. Tala Norte),79,NO,NO,NO,NO,NO,NO,NO,NO,NO,-31.1161396833417,-63.6017410478522
CORDOBA,El Crispín,212,NO,NO,NO,NO,NO,NO,NO,NO,NO,-31.017971601362,-63.6051650588702
CORDOBA,Esquina,184,NO,NO,NO,SI,SI,NO,SI,NO,SI,-31.0772911263196,-63.7935627786301
CORDOBA,Kilómetro 658,365,NO,NO,NO,NO,NO,NO,SI,NO,NO,-31.3701809412977,-63.5326025508152
CORDOBA,La Para,3404,NO,SI,NO,SI,SI,SI,SI,SI,SI,-30.8925359716793,-63.0010662681495
CORDOBA,La Posta,234,NO,NO,NO,NO,NO,NO,SI,NO,NO,-30.5653596004713,-63.5163053686029
CORDOBA,La Puerta,2185,NO,NO,NO,SI,NO,SI,SI,SI,SI,-30.8926051154777,-63.2532712015227
CORDOBA,La Quinta,150,NO,NO,NO,NO,NO,SI,SI,NO,NO,-31.0622588456023,-63.1501281830965
CORDOBA,Las Gramillas,109,NO,NO,NO,NO,NO,NO,SI,NO,SI,-31.0882555128663,-63.2418444621471
CORDOBA,Las Saladas,134,NO,NO,NO,NO,NO,NO,SI,NO,NO,-30.7594681012857,-63.2035027286926
CORDOBA,Maquinista Gallini,69,NO,NO,NO,NO,NO,NO,NO,NO,NO,-30.9074419738178,-63.532118614378
